"cell_line","treatment","design","time","concentration","cell_count__time0","dead_count__time0","cell_count","dead_count","cell_count__ctrl","dead_count__ctrl"
"cell_line_M","drug_H",1,3,0.1,2357.92987012987,325.594805194805,5917,971,5530.8,841.3
"cell_line_M","drug_H",1,3,0.031623,2357.92987012987,325.594805194805,6517,924,5530.8,841.3
"cell_line_M","drug_H",1,3,0.01,2357.92987012987,325.594805194805,5814,866,5530.8,841.3
"cell_line_M","drug_H",1,3,0.0031623,2357.92987012987,325.594805194805,5464,834,5530.8,841.3
"cell_line_M","drug_H",1,3,0.001,2357.92987012987,325.594805194805,5526,963,5530.8,841.3
"cell_line_M","drug_SS",1,3,1,2357.92987012987,325.594805194805,3230,1136,5530.8,841.3
"cell_line_M","drug_WW",1,3,0,2357.92987012987,325.594805194805,5591,808,5530.8,841.3
"cell_line_M","drug_W",1,3,1,2357.92987012987,325.594805194805,740,2085,5530.8,841.3
"cell_line_M","drug_W",1,3,0.31623,2357.92987012987,325.594805194805,705,2242,5530.8,841.3
"cell_line_M","drug_W",1,3,0.1,2357.92987012987,325.594805194805,678,2272,5530.8,841.3
"cell_line_M","drug_W",1,3,0.031623,2357.92987012987,325.594805194805,817,1894,5530.8,841.3
"cell_line_M","drug_W",1,3,0.01,2357.92987012987,325.594805194805,2754,1651,5530.8,841.3
"cell_line_M","drug_W",1,3,0.0031623,2357.92987012987,325.594805194805,5192,793,5530.8,841.3
"cell_line_M","drug_W",1,3,0.001,2357.92987012987,325.594805194805,5753,872,5530.8,841.3
"cell_line_M","drug_W",1,3,0.00031623,2357.92987012987,325.594805194805,5057,847,5530.8,841.3
"cell_line_M","drug_W",1,3,1e-04,2357.92987012987,325.594805194805,5774,908,5530.8,841.3
"cell_line_M","drug_M",1,3,0.31623,2357.92987012987,325.594805194805,3017,991,5530.8,841.3
"cell_line_M","drug_WW",1,3,0,2357.92987012987,325.594805194805,5473,813,5530.8,841.3
"cell_line_M","drug_DD",1,3,3.1623,2357.92987012987,325.594805194805,3237,665,5530.8,841.3
"cell_line_M","drug_DD",1,3,1,2357.92987012987,325.594805194805,3654,741,5530.8,841.3
"cell_line_M","drug_DD",1,3,0.31623,2357.92987012987,325.594805194805,3565,724,5530.8,841.3
"cell_line_M","drug_DD",1,3,0.1,2357.92987012987,325.594805194805,4187,859,5530.8,841.3
"cell_line_M","drug_DD",1,3,0.031623,2357.92987012987,325.594805194805,4451,720,5530.8,841.3
"cell_line_M","drug_DD",1,3,0.01,2357.92987012987,325.594805194805,4702,798,5530.8,841.3
"cell_line_M","drug_DD",1,3,0.0031623,2357.92987012987,325.594805194805,4963,800,5530.8,841.3
"cell_line_M","drug_DD",1,3,0.001,2357.92987012987,325.594805194805,5578,906,5530.8,841.3
"cell_line_M","drug_DD",1,3,0.00031623,2357.92987012987,325.594805194805,5463,813,5530.8,841.3
"cell_line_M","drug_SS",1,3,0.31623,2357.92987012987,325.594805194805,5190,956,5530.8,841.3
"cell_line_M","drug_II",1,3,1,2357.92987012987,325.594805194805,1525,4055,5530.8,841.3
"cell_line_M","drug_O",1,3,10,2357.92987012987,325.594805194805,4398,1055,5530.8,841.3
"cell_line_M","drug_O",1,3,3.1623,2357.92987012987,325.594805194805,4828,1012,5530.8,841.3
"cell_line_M","drug_O",1,3,1,2357.92987012987,325.594805194805,5192,840,5530.8,841.3
"cell_line_M","drug_O",1,3,0.31623,2357.92987012987,325.594805194805,5309,960,5530.8,841.3
"cell_line_M","drug_O",1,3,0.1,2357.92987012987,325.594805194805,6038,1012,5530.8,841.3
"cell_line_M","drug_O",1,3,0.031623,2357.92987012987,325.594805194805,5543,963,5530.8,841.3
"cell_line_M","drug_O",1,3,0.01,2357.92987012987,325.594805194805,5721,934,5530.8,841.3
"cell_line_M","drug_O",1,3,0.0031623,2357.92987012987,325.594805194805,5509,1011,5530.8,841.3
"cell_line_M","drug_O",1,3,0.001,2357.92987012987,325.594805194805,6146,864,5530.8,841.3
"cell_line_M","drug_WW",1,3,0,2357.92987012987,325.594805194805,5376,946,5530.8,841.3
"cell_line_M","drug_II",1,3,1,2357.92987012987,325.594805194805,1680,4022,5530.8,841.3
"cell_line_M","drug_TT",1,3,10,2357.92987012987,325.594805194805,1115,1791,5530.8,841.3
"cell_line_M","drug_TT",1,3,3.1623,2357.92987012987,325.594805194805,1265,1634,5530.8,841.3
"cell_line_M","drug_TT",1,3,1,2357.92987012987,325.594805194805,1304,1639,5530.8,841.3
"cell_line_M","drug_TT",1,3,0.31623,2357.92987012987,325.594805194805,1431,1717,5530.8,841.3
"cell_line_M","drug_TT",1,3,0.1,2357.92987012987,325.594805194805,1519,1877,5530.8,841.3
"cell_line_M","drug_TT",1,3,0.031623,2357.92987012987,325.594805194805,3046,2319,5530.8,841.3
"cell_line_M","drug_TT",1,3,0.01,2357.92987012987,325.594805194805,5893,1301,5530.8,841.3
"cell_line_M","drug_TT",1,3,0.0031623,2357.92987012987,325.594805194805,6515,1064,5530.8,841.3
"cell_line_M","drug_TT",1,3,0.001,2357.92987012987,325.594805194805,5974,900,5530.8,841.3
"cell_line_M","drug_WW",1,3,0,2357.92987012987,325.594805194805,5602,892,5530.8,841.3
"cell_line_M","drug_ZZ",1,3,0.1,2357.92987012987,325.594805194805,1811,1387,5388,783.7
"cell_line_M","drug_G",1,3,10,2357.92987012987,325.594805194805,4514,864,5388,783.7
"cell_line_M","drug_G",1,3,3.1623,2357.92987012987,325.594805194805,5484,756,5388,783.7
"cell_line_M","drug_G",1,3,1,2357.92987012987,325.594805194805,5395,777,5388,783.7
"cell_line_M","drug_G",1,3,0.31623,2357.92987012987,325.594805194805,5021,733,5388,783.7
"cell_line_M","drug_G",1,3,0.1,2357.92987012987,325.594805194805,5185,786,5388,783.7
"cell_line_M","drug_G",1,3,0.031623,2357.92987012987,325.594805194805,5122,681,5388,783.7
"cell_line_M","drug_G",1,3,0.01,2357.92987012987,325.594805194805,5138,837,5388,783.7
"cell_line_M","drug_G",1,3,0.0031623,2357.92987012987,325.594805194805,5021,616,5388,783.7
"cell_line_M","drug_G",1,3,0.001,2357.92987012987,325.594805194805,5200,494,5388,783.7
"cell_line_M","drug_B",1,3,1,2357.92987012987,325.594805194805,1477,1907,5388,783.7
"cell_line_M","drug_ZZ",1,3,0.1,2357.92987012987,325.594805194805,1983,1552,5388,783.7
"cell_line_M","drug_J",1,3,10,2357.92987012987,325.594805194805,2003,1129,5388,783.7
"cell_line_M","drug_J",1,3,3.1623,2357.92987012987,325.594805194805,2917,937,5388,783.7
"cell_line_M","drug_J",1,3,1,2357.92987012987,325.594805194805,3613,975,5388,783.7
"cell_line_M","drug_J",1,3,0.31623,2357.92987012987,325.594805194805,3803,895,5388,783.7
"cell_line_M","drug_J",1,3,0.1,2357.92987012987,325.594805194805,4562,789,5388,783.7
"cell_line_M","drug_J",1,3,0.031623,2357.92987012987,325.594805194805,5103,874,5388,783.7
"cell_line_M","drug_J",1,3,0.01,2357.92987012987,325.594805194805,5198,894,5388,783.7
"cell_line_M","drug_J",1,3,0.0031623,2357.92987012987,325.594805194805,5063,735,5388,783.7
"cell_line_M","drug_J",1,3,0.001,2357.92987012987,325.594805194805,4686,883,5388,783.7
"cell_line_M","drug_B",1,3,1,2357.92987012987,325.594805194805,1277,2231,5388,783.7
"cell_line_M","drug_WW",1,3,0,2357.92987012987,325.594805194805,5426,902,5388,783.7
"cell_line_M","drug_FF",1,3,3.1623,2357.92987012987,325.594805194805,1089,2246,5388,783.7
"cell_line_M","drug_FF",1,3,1,2357.92987012987,325.594805194805,1384,1840,5388,783.7
"cell_line_M","drug_FF",1,3,0.31623,2357.92987012987,325.594805194805,1501,1900,5388,783.7
"cell_line_M","drug_FF",1,3,0.1,2357.92987012987,325.594805194805,1655,1632,5388,783.7
"cell_line_M","drug_FF",1,3,0.031623,2357.92987012987,325.594805194805,1799,1615,5388,783.7
"cell_line_M","drug_FF",1,3,0.01,2357.92987012987,325.594805194805,2409,1200,5388,783.7
"cell_line_M","drug_FF",1,3,0.0031623,2357.92987012987,325.594805194805,4059,1176,5388,783.7
"cell_line_M","drug_FF",1,3,0.001,2357.92987012987,325.594805194805,4773,726,5388,783.7
"cell_line_M","drug_FF",1,3,0.00031623,2357.92987012987,325.594805194805,5515,758,5388,783.7
"cell_line_M","drug_M",1,3,0.1,2357.92987012987,325.594805194805,2855,871,5388,783.7
"cell_line_M","drug_WW",1,3,0,2357.92987012987,325.594805194805,5698,964,5388,783.7
"cell_line_M","drug_Q",1,3,10,2357.92987012987,325.594805194805,1301,1845,5388,783.7
"cell_line_M","drug_Q",1,3,3.1623,2357.92987012987,325.594805194805,1312,1854,5388,783.7
"cell_line_M","drug_Q",1,3,1,2357.92987012987,325.594805194805,1711,1826,5388,783.7
"cell_line_M","drug_Q",1,3,0.31623,2357.92987012987,325.594805194805,3536,1127,5388,783.7
"cell_line_M","drug_Q",1,3,0.1,2357.92987012987,325.594805194805,4374,813,5388,783.7
"cell_line_M","drug_Q",1,3,0.031623,2357.92987012987,325.594805194805,4947,932,5388,783.7
"cell_line_M","drug_Q",1,3,0.01,2357.92987012987,325.594805194805,5314,761,5388,783.7
"cell_line_M","drug_Q",1,3,0.0031623,2357.92987012987,325.594805194805,5572,887,5388,783.7
"cell_line_M","drug_Q",1,3,0.001,2357.92987012987,325.594805194805,5486,817,5388,783.7
"cell_line_M","drug_SS",1,3,0.1,2357.92987012987,325.594805194805,5787,887,5388,783.7
"cell_line_M","drug_QQ",1,3,1,2357.92987012987,325.594805194805,559,2258,5388,783.7
"cell_line_M","drug_VV",1,3,3.1623,2357.92987012987,325.594805194805,1728,1645,5388,783.7
"cell_line_M","drug_VV",1,3,1,2357.92987012987,325.594805194805,1631,1791,5388,783.7
"cell_line_M","drug_VV",1,3,0.31623,2357.92987012987,325.594805194805,1919,1449,5388,783.7
"cell_line_M","drug_VV",1,3,0.1,2357.92987012987,325.594805194805,2272,1226,5388,783.7
"cell_line_M","drug_VV",1,3,0.031623,2357.92987012987,325.594805194805,2391,1142,5388,783.7
"cell_line_M","drug_VV",1,3,0.01,2357.92987012987,325.594805194805,2616,1009,5388,783.7
"cell_line_M","drug_VV",1,3,0.0031623,2357.92987012987,325.594805194805,3037,919,5388,783.7
"cell_line_M","drug_VV",1,3,0.001,2357.92987012987,325.594805194805,4262,745,5388,783.7
"cell_line_M","drug_VV",1,3,0.00031623,2357.92987012987,325.594805194805,4925,798,5388,783.7
"cell_line_M","drug_M",1,3,0.031623,2357.92987012987,325.594805194805,3029,984,5388,783.7
"cell_line_M","drug_QQ",1,3,1,2357.92987012987,325.594805194805,482,2035,5388,783.7
"cell_line_M","drug_E",1,3,10,2357.92987012987,325.594805194805,4383,814,5388,783.7
"cell_line_M","drug_E",1,3,3.1623,2357.92987012987,325.594805194805,4945,777,5388,783.7
"cell_line_M","drug_E",1,3,1,2357.92987012987,325.594805194805,5351,753,5388,783.7
"cell_line_M","drug_E",1,3,0.31623,2357.92987012987,325.594805194805,5425,882,5388,783.7
"cell_line_M","drug_E",1,3,0.1,2357.92987012987,325.594805194805,5169,728,5388,783.7
"cell_line_M","drug_E",1,3,0.031623,2357.92987012987,325.594805194805,5321,774,5388,783.7
"cell_line_M","drug_E",1,3,0.01,2357.92987012987,325.594805194805,5297,680,5388,783.7
"cell_line_M","drug_E",1,3,0.0031623,2357.92987012987,325.594805194805,5304,831,5388,783.7
"cell_line_M","drug_E",1,3,0.001,2357.92987012987,325.594805194805,5325,850,5388,783.7
"cell_line_M","drug_SS",1,3,0.031623,2357.92987012987,325.594805194805,5908,797,5388,783.7
"cell_line_M","drug_WW",1,3,0,2357.92987012987,325.594805194805,5670,728,5388,783.7
"cell_line_M","drug_L",1,3,10,2357.92987012987,325.594805194805,332,2153,5388,783.7
"cell_line_M","drug_L",1,3,3.1623,2357.92987012987,325.594805194805,2309,642,5388,783.7
"cell_line_M","drug_L",1,3,1,2357.92987012987,325.594805194805,3490,883,5388,783.7
"cell_line_M","drug_L",1,3,0.31623,2357.92987012987,325.594805194805,4990,942,5388,783.7
"cell_line_M","drug_L",1,3,0.1,2357.92987012987,325.594805194805,4902,850,5388,783.7
"cell_line_M","drug_L",1,3,0.031623,2357.92987012987,325.594805194805,5344,761,5388,783.7
"cell_line_M","drug_L",1,3,0.01,2357.92987012987,325.594805194805,5541,815,5388,783.7
"cell_line_M","drug_L",1,3,0.0031623,2357.92987012987,325.594805194805,6183,778,5388,783.7
"cell_line_M","drug_L",1,3,0.001,2357.92987012987,325.594805194805,5991,1010,5388,783.7
"cell_line_M","drug_M",1,3,0.01,2357.92987012987,325.594805194805,3139,971,5388,783.7
"cell_line_M","drug_WW",1,3,0,2357.92987012987,325.594805194805,5588,774,5388,783.7
"cell_line_M","drug_PP",1,3,10,2357.92987012987,325.594805194805,516,1713,5388,783.7
"cell_line_M","drug_PP",1,3,3.1623,2357.92987012987,325.594805194805,5236,951,5388,783.7
"cell_line_M","drug_PP",1,3,1,2357.92987012987,325.594805194805,5065,795,5388,783.7
"cell_line_M","drug_PP",1,3,0.31623,2357.92987012987,325.594805194805,5101,773,5388,783.7
"cell_line_M","drug_PP",1,3,0.1,2357.92987012987,325.594805194805,5752,756,5388,783.7
"cell_line_M","drug_PP",1,3,0.031623,2357.92987012987,325.594805194805,5359,856,5388,783.7
"cell_line_M","drug_PP",1,3,0.01,2357.92987012987,325.594805194805,5736,817,5388,783.7
"cell_line_M","drug_PP",1,3,0.0031623,2357.92987012987,325.594805194805,5499,921,5388,783.7
"cell_line_M","drug_PP",1,3,0.001,2357.92987012987,325.594805194805,5485,854,5388,783.7
"cell_line_M","drug_SS",1,3,0.01,2357.92987012987,325.594805194805,5143,867,5388,783.7
"cell_line_M","drug_A",1,3,1,2357.92987012987,325.594805194805,677,1395,5388,783.7
"cell_line_M","drug_NN",1,3,1,2357.92987012987,325.594805194805,2109,972,5388,783.7
"cell_line_M","drug_NN",1,3,0.31623,2357.92987012987,325.594805194805,2100,953,5388,783.7
"cell_line_M","drug_NN",1,3,0.1,2357.92987012987,325.594805194805,1950,1067,5388,783.7
"cell_line_M","drug_NN",1,3,0.031623,2357.92987012987,325.594805194805,1847,1013,5388,783.7
"cell_line_M","drug_NN",1,3,0.01,2357.92987012987,325.594805194805,2044,874,5388,783.7
"cell_line_M","drug_NN",1,3,0.0031623,2357.92987012987,325.594805194805,3020,739,5388,783.7
"cell_line_M","drug_NN",1,3,0.001,2357.92987012987,325.594805194805,4994,847,5388,783.7
"cell_line_M","drug_NN",1,3,0.00031623,2357.92987012987,325.594805194805,5198,672,5388,783.7
"cell_line_M","drug_NN",1,3,1e-04,2357.92987012987,325.594805194805,4976,725,5388,783.7
"cell_line_M","drug_M",1,3,0.0031623,2357.92987012987,325.594805194805,3139,853,5388,783.7
"cell_line_M","drug_A",1,3,1,2357.92987012987,325.594805194805,511,1526,5388,783.7
"cell_line_M","drug_AA",1,3,1,2357.92987012987,325.594805194805,4436,793,5388,783.7
"cell_line_M","drug_AA",1,3,0.31623,2357.92987012987,325.594805194805,4375,891,5388,783.7
"cell_line_M","drug_AA",1,3,0.1,2357.92987012987,325.594805194805,3928,726,5388,783.7
"cell_line_M","drug_AA",1,3,0.031623,2357.92987012987,325.594805194805,4663,840,5388,783.7
"cell_line_M","drug_AA",1,3,0.01,2357.92987012987,325.594805194805,5080,766,5388,783.7
"cell_line_M","drug_AA",1,3,0.0031623,2357.92987012987,325.594805194805,4925,757,5388,783.7
"cell_line_M","drug_AA",1,3,0.001,2357.92987012987,325.594805194805,5053,722,5388,783.7
"cell_line_M","drug_AA",1,3,0.00031623,2357.92987012987,325.594805194805,5203,823,5388,783.7
"cell_line_M","drug_AA",1,3,1e-04,2357.92987012987,325.594805194805,4938,845,5388,783.7
"cell_line_M","drug_SS",1,3,0.0031623,2357.92987012987,325.594805194805,5517,725,5388,783.7
"cell_line_M","drug_WW",1,3,0,2357.92987012987,325.594805194805,5471,769,5388,783.7
"cell_line_M","drug_V",1,3,1,2357.92987012987,325.594805194805,1395,3134,5388,783.7
"cell_line_M","drug_V",1,3,0.31623,2357.92987012987,325.594805194805,1690,3007,5388,783.7
"cell_line_M","drug_V",1,3,0.1,2357.92987012987,325.594805194805,1687,2977,5388,783.7
"cell_line_M","drug_V",1,3,0.031623,2357.92987012987,325.594805194805,1644,3054,5388,783.7
"cell_line_M","drug_V",1,3,0.01,2357.92987012987,325.594805194805,1983,2596,5388,783.7
"cell_line_M","drug_V",1,3,0.0031623,2357.92987012987,325.594805194805,5478,808,5388,783.7
"cell_line_M","drug_V",1,3,0.001,2357.92987012987,325.594805194805,5881,872,5388,783.7
"cell_line_M","drug_V",1,3,0.00031623,2357.92987012987,325.594805194805,5656,858,5388,783.7
"cell_line_M","drug_V",1,3,1e-04,2357.92987012987,325.594805194805,5723,899,5388,783.7
"cell_line_M","drug_M",1,3,0.001,2357.92987012987,325.594805194805,3167,1059,5388,783.7
"cell_line_M","drug_WW",1,3,0,2357.92987012987,325.594805194805,5618,852,5388,783.7
"cell_line_M","drug_Y",1,3,10,2357.92987012987,325.594805194805,2385,889,5388,783.7
"cell_line_M","drug_Y",1,3,3.1623,2357.92987012987,325.594805194805,2986,745,5388,783.7
"cell_line_M","drug_Y",1,3,1,2357.92987012987,325.594805194805,2932,753,5388,783.7
"cell_line_M","drug_Y",1,3,0.31623,2357.92987012987,325.594805194805,3541,716,5388,783.7
"cell_line_M","drug_Y",1,3,0.1,2357.92987012987,325.594805194805,3730,675,5388,783.7
"cell_line_M","drug_Y",1,3,0.031623,2357.92987012987,325.594805194805,3577,667,5388,783.7
"cell_line_M","drug_Y",1,3,0.01,2357.92987012987,325.594805194805,4221,708,5388,783.7
"cell_line_M","drug_Y",1,3,0.0031623,2357.92987012987,325.594805194805,4985,807,5388,783.7
"cell_line_M","drug_Y",1,3,0.001,2357.92987012987,325.594805194805,4735,831,5388,783.7
"cell_line_M","drug_SS",1,3,0.001,2357.92987012987,325.594805194805,5270,867,5388,783.7
"cell_line_M","drug_II",1,3,1,2357.92987012987,325.594805194805,1549,3610,5388,783.7
"cell_line_M","drug_K",1,3,10,2357.92987012987,325.594805194805,5016,889,5388,783.7
"cell_line_M","drug_K",1,3,3.1623,2357.92987012987,325.594805194805,5324,734,5388,783.7
"cell_line_M","drug_K",1,3,1,2357.92987012987,325.594805194805,5507,829,5388,783.7
"cell_line_M","drug_K",1,3,0.31623,2357.92987012987,325.594805194805,5297,963,5388,783.7
"cell_line_M","drug_K",1,3,0.1,2357.92987012987,325.594805194805,5506,776,5388,783.7
"cell_line_M","drug_K",1,3,0.031623,2357.92987012987,325.594805194805,5170,774,5388,783.7
"cell_line_M","drug_K",1,3,0.01,2357.92987012987,325.594805194805,5540,801,5388,783.7
"cell_line_M","drug_K",1,3,0.0031623,2357.92987012987,325.594805194805,5610,832,5388,783.7
"cell_line_M","drug_K",1,3,0.001,2357.92987012987,325.594805194805,5581,737,5388,783.7
"cell_line_M","drug_WW",1,3,0,2357.92987012987,325.594805194805,5392,719,5388,783.7
"cell_line_M","drug_II",1,3,1,2357.92987012987,325.594805194805,1586,4072,5388,783.7
"cell_line_M","drug_T",1,3,10,2357.92987012987,325.594805194805,4476,900,5388,783.7
"cell_line_M","drug_T",1,3,3.1623,2357.92987012987,325.594805194805,5462,863,5388,783.7
"cell_line_M","drug_T",1,3,1,2357.92987012987,325.594805194805,5654,706,5388,783.7
"cell_line_M","drug_T",1,3,0.31623,2357.92987012987,325.594805194805,5405,843,5388,783.7
"cell_line_M","drug_T",1,3,0.1,2357.92987012987,325.594805194805,5543,819,5388,783.7
"cell_line_M","drug_T",1,3,0.031623,2357.92987012987,325.594805194805,5445,759,5388,783.7
"cell_line_M","drug_T",1,3,0.01,2357.92987012987,325.594805194805,5652,791,5388,783.7
"cell_line_M","drug_T",1,3,0.0031623,2357.92987012987,325.594805194805,5725,784,5388,783.7
"cell_line_M","drug_T",1,3,0.001,2357.92987012987,325.594805194805,4650,739,5388,783.7
"cell_line_M","drug_WW",1,3,0,2357.92987012987,325.594805194805,5088,736,5388,783.7
"cell_line_M","drug_ZZ",1,3,0.1,2357.92987012987,325.594805194805,1734,1358,5388,783.7
"cell_line_M","drug_OO",1,3,3.1623,2357.92987012987,325.594805194805,899,2706,5388,783.7
"cell_line_M","drug_OO",1,3,1,2357.92987012987,325.594805194805,905,2292,5388,783.7
"cell_line_M","drug_OO",1,3,0.31623,2357.92987012987,325.594805194805,974,2448,5388,783.7
"cell_line_M","drug_OO",1,3,0.1,2357.92987012987,325.594805194805,1053,2146,5388,783.7
"cell_line_M","drug_OO",1,3,0.031623,2357.92987012987,325.594805194805,1517,1778,5388,783.7
"cell_line_M","drug_OO",1,3,0.01,2357.92987012987,325.594805194805,3170,1136,5388,783.7
"cell_line_M","drug_OO",1,3,0.0031623,2357.92987012987,325.594805194805,4847,904,5388,783.7
"cell_line_M","drug_OO",1,3,0.001,2357.92987012987,325.594805194805,5744,926,5388,783.7
"cell_line_M","drug_OO",1,3,0.00031623,2357.92987012987,325.594805194805,5614,945,5388,783.7
"cell_line_M","drug_B",1,3,1,2357.92987012987,325.594805194805,1625,3043,5388,783.7
"cell_line_M","drug_ZZ",1,3,0.1,2357.92987012987,325.594805194805,1814,1563,5388,783.7
"cell_line_M","drug_Z",1,3,1,2357.92987012987,325.594805194805,1235,3444,5388,783.7
"cell_line_M","drug_Z",1,3,0.31623,2357.92987012987,325.594805194805,1512,3544,5388,783.7
"cell_line_M","drug_Z",1,3,0.1,2357.92987012987,325.594805194805,1411,3186,5388,783.7
"cell_line_M","drug_Z",1,3,0.031623,2357.92987012987,325.594805194805,1353,3770,5388,783.7
"cell_line_M","drug_Z",1,3,0.01,2357.92987012987,325.594805194805,1405,3549,5388,783.7
"cell_line_M","drug_Z",1,3,0.0031623,2357.92987012987,325.594805194805,2344,2207,5388,783.7
"cell_line_M","drug_Z",1,3,0.001,2357.92987012987,325.594805194805,4858,1063,5388,783.7
"cell_line_M","drug_Z",1,3,0.00031623,2357.92987012987,325.594805194805,5429,958,5388,783.7
"cell_line_M","drug_Z",1,3,1e-04,2357.92987012987,325.594805194805,5187,865,5388,783.7
"cell_line_M","drug_B",1,3,1,2357.92987012987,325.594805194805,1372,2597,5388,783.7
"cell_line_M","drug_WW",1,3,0,2357.92987012987,325.594805194805,5079,664,5388,783.7
"cell_line_M","drug_MM",1,3,10,2357.92987012987,325.594805194805,2000,929,5388,783.7
"cell_line_M","drug_MM",1,3,3.1623,2357.92987012987,325.594805194805,2262,865,5388,783.7
"cell_line_M","drug_MM",1,3,1,2357.92987012987,325.594805194805,2794,860,5388,783.7
"cell_line_M","drug_MM",1,3,0.31623,2357.92987012987,325.594805194805,3132,856,5388,783.7
"cell_line_M","drug_MM",1,3,0.1,2357.92987012987,325.594805194805,3657,795,5388,783.7
"cell_line_M","drug_MM",1,3,0.031623,2357.92987012987,325.594805194805,4330,731,5388,783.7
"cell_line_M","drug_MM",1,3,0.01,2357.92987012987,325.594805194805,4986,811,5388,783.7
